ï»¿Run_DateTime,Date,UTC_Date,TempA,TempM,DewPointA,DewPointM,Humidity,WindSpeedA,WindSpeedM,WindGustA,WindGustM,WindDir,VisibilityA,VisibilityM,PressureA,PressureM,WindChillA,WindChillM,HeatIndexA,HeatIndexM,PrecipA,PrecipM,Condition,Fog,Rain,Snow,Hail,Thunder,Tornado
13:26.1,51:00.0,51:00.0,79,26.1,46,7.8,31,-9999,-9999,-9999,-9999,0,10,16.1,29.77,1008,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,79,26.1,46,7.8,31,8.1,13,18.4,29.6,290,10,16.1,29.78,1008.4,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,78.1,25.6,46.9,8.3,33,6.9,11.1,-9999,-9999,0,10,16.1,29.8,1009,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,75.9,24.4,48,8.9,37,4.6,7.4,-9999,-9999,0,10,16.1,29.84,1010.4,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,75,23.9,48.9,9.4,40,5.8,9.3,-9999,-9999,0,10,16.1,29.85,1010.7,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,50,10,44,4.6,7.4,-9999,-9999,0,10,16.1,29.86,1011.1,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,51.1,10.6,46,8.1,13,-9999,-9999,280,10,16.1,29.83,1010.1,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,71.1,21.7,52,11.1,51,6.9,11.1,-9999,-9999,0,10,16.1,29.82,1009.8,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,70,21.1,51.1,10.6,51,5.8,9.3,-9999,-9999,270,10,16.1,29.83,1009.9,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,69.1,20.6,52,11.1,54,5.8,9.3,-9999,-9999,280,10,16.1,29.82,1009.8,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,69.1,20.6,53.1,11.7,57,6.9,11.1,-9999,-9999,280,10,16.1,29.82,1009.8,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,69.1,20.6,53.1,11.7,57,6.9,11.1,-9999,-9999,280,10,16.1,29.83,1010,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,69.1,20.6,53.1,11.7,57,4.6,7.4,-9999,-9999,0,10,16.1,29.83,1010.1,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,71.1,21.7,53.1,11.7,53,5.8,9.3,-9999,-9999,0,10,16.1,29.83,1010.2,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,54,12.2,51,0,0,-9999,-9999,0,10,16.1,29.84,1010.5,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,75,23.9,53.1,11.7,46,6.9,11.1,-9999,-9999,280,10,16.1,29.83,1009.9,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,79,26.1,54,12.2,42,6.9,11.1,-9999,-9999,0,10,16.1,29.82,1009.6,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,82,27.8,54,12.2,38,-9999,-9999,-9999,-9999,0,10,16.1,29.8,1009.1,-9999,-9999,81.3,27.4,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,84,28.9,55.9,13.3,38,4.6,7.4,-9999,-9999,0,10,16.1,29.78,1008.5,-9999,-9999,83,28.3,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,86,30,57,13.9,37,3.5,5.6,-9999,-9999,0,10,16.1,29.76,1007.8,-9999,-9999,84.9,29.4,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,87.1,30.6,57.9,14.4,37,3.5,5.6,-9999,-9999,0,10,16.1,29.75,1007.2,-9999,-9999,86.1,30,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,88,31.1,55,12.8,32,-9999,-9999,-9999,-9999,0,10,16.1,29.74,1006.9,-9999,-9999,86.1,30,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,88,31.1,57.9,14.4,36,3.5,5.6,-9999,-9999,0,10,16.1,29.73,1006.5,-9999,-9999,86.9,30.5,-9999,-9999,Scattered Clouds,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,88,31.1,55.9,13.3,34,10.4,16.7,20.7,33.3,270,10,16.1,29.72,1006.2,-9999,-9999,86.5,30.3,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,86,30,57,13.9,37,5.8,9.3,-9999,-9999,0,10,16.1,29.73,1006.5,-9999,-9999,84.9,29.4,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,84.9,29.4,55.9,13.3,37,5.8,9.3,-9999,-9999,280,10,16.1,29.73,1006.7,-9999,-9999,83.7,28.7,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,84,28.9,57,13.9,40,8.1,13,-9999,-9999,260,10,16.1,29.72,1006.3,-9999,-9999,83.3,28.5,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,82,27.8,57,13.9,42,3.5,5.6,-9999,-9999,270,10,16.1,29.73,1006.5,-9999,-9999,81.7,27.6,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,82,27.8,57.9,14.4,44,6.9,11.1,-9999,-9999,0,10,16.1,29.73,1006.8,-9999,-9999,82,27.8,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,81,27.2,60.1,15.6,49,8.1,13,-9999,-9999,230,10,16.1,29.73,1006.7,-9999,-9999,81.6,27.5,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,80.1,26.7,59,15,48,0,0,-9999,-9999,0,10,16.1,29.72,1006.4,-9999,-9999,80.7,27,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,79,26.1,59,15,50,4.6,7.4,-9999,-9999,0,10,16.1,29.71,1005.9,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,78.1,25.6,59,15,52,-9999,-9999,-9999,-9999,0,10,16.1,29.69,1005.3,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,77,25,60.1,15.6,56,4.6,7.4,-9999,-9999,240,10,16.1,29.68,1004.9,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,75.9,24.4,61,16.1,60,0,0,-9999,-9999,0,10,16.1,29.64,1003.5,-9999,-9999,-9999,-9999,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,16:00.0,16:00.0,73.9,23.3,63,17.2,68,8.1,13,-9999,-9999,260,1.8,2.8,29.72,1006.3,-9999,-9999,-9999,-9999,0,0,Heavy Rain,0,1,0,0,0,0
13:26.1,25:00.0,25:00.0,68,20,66.9,19.4,96,0,0,-9999,-9999,0,0.5,0.8,29.71,1006,-9999,-9999,-9999,-9999,0.2,5.1,Rain,1,1,0,0,0,0
13:26.1,33:00.0,33:00.0,68,20,66.9,19.4,96,0,0,-9999,-9999,0,2,3.2,29.69,1005.3,-9999,-9999,-9999,-9999,0.21,5.3,Light Rain,0,1,0,0,0,0
13:26.1,51:00.0,51:00.0,69.1,20.6,68,20,96,3.5,5.6,-9999,-9999,280,1.5,2.4,29.68,1004.9,-9999,-9999,-9999,-9999,0.21,5.3,Overcast,0,0,0,0,0,0
13:26.1,56:00.0,56:00.0,69.1,20.6,68,20,96,4.6,7.4,-9999,-9999,270,3,4.8,29.71,1006,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,11:00.0,11:00.0,69.1,20.6,68,20,96,4.6,7.4,-9999,-9999,240,2,3.2,29.71,1006,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,28:00.0,28:00.0,69.1,20.6,68,20,96,0,0,-9999,-9999,0,4,6.4,29.7,1005.6,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,40:00.0,40:00.0,70,21.1,69.1,20.6,97,3.5,5.6,-9999,-9999,130,1.8,2.8,29.7,1005.6,-9999,-9999,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,71.1,21.7,70,21.1,96,0,0,-9999,-9999,0,1.5,2.4,29.68,1004.9,-9999,-9999,-9999,-9999,-9999,-9999,Scattered Clouds,0,0,0,0,0,0
13:26.1,30:00.0,30:00.0,71.1,21.7,70,21.1,96,0,0,-9999,-9999,0,2.5,4,29.72,1006.3,-9999,-9999,-9999,-9999,-9999,-9999,Scattered Clouds,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,72,22.2,70,21.1,93,0,0,-9999,-9999,0,3,4.8,29.68,1005,-9999,-9999,-9999,-9999,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73.9,23.3,66.9,19.4,79,5.8,9.3,-9999,-9999,240,6,9.7,29.7,1005.5,-9999,-9999,-9999,-9999,-9999,-9999,Haze,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,75.9,24.4,66.9,19.4,74,0,0,-9999,-9999,0,7,11.3,29.7,1005.6,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,81,27.2,66.9,19.4,62,5.8,9.3,-9999,-9999,0,8,12.9,29.69,1005.3,-9999,-9999,83.3,28.5,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,87.1,30.6,69.1,20.6,55,4.6,7.4,-9999,-9999,0,9,14.5,29.68,1005.1,-9999,-9999,91.3,32.9,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,90,32.2,69.1,20.6,50,-9999,-9999,-9999,-9999,0,9,14.5,29.68,1004.8,-9999,-9999,94.5,34.7,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,91.9,33.3,69.1,20.6,47,3.5,5.6,-9999,-9999,0,9,14.5,29.66,1004.3,-9999,-9999,96.9,36,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,93,33.9,69.1,20.6,45,5.8,9.3,-9999,-9999,0,9,14.5,29.65,1003.9,-9999,-9999,97.9,36.6,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,91.9,33.3,72,22.2,52,5.8,9.3,-9999,-9999,280,9,14.5,29.63,1003.4,-9999,-9999,99.5,37.5,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,93,33.9,69.1,20.6,45,8.1,13,-9999,-9999,290,9,14.5,29.63,1003.3,-9999,-9999,97.9,36.6,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,91,32.8,69.1,20.6,48,4.6,7.4,-9999,-9999,0,9,14.5,29.63,1003.4,-9999,-9999,95.6,35.3,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,91,32.8,64.9,18.3,42,4.6,7.4,-9999,-9999,280,9,14.5,29.62,1003,-9999,-9999,93,33.9,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,90,32.2,66,18.9,45,0,0,-9999,-9999,0,9,14.5,29.64,1003.7,-9999,-9999,92.4,33.6,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,89.1,31.7,66,18.9,46,0,0,-9999,-9999,0,10,16.1,29.65,1004,-9999,-9999,91.3,33,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,89.1,31.7,66,18.9,46,3.5,5.6,-9999,-9999,0,10,16.1,29.65,1004.1,-9999,-9999,91.3,33,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,88,31.1,66,18.9,48,5.8,9.3,-9999,-9999,0,10,16.1,29.66,1004.2,-9999,-9999,90.3,32.4,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,86,30,68,20,55,5.8,9.3,-9999,-9999,260,9,14.5,29.66,1004.4,-9999,-9999,89.4,31.9,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,84.9,29.4,68,20,57,4.6,7.4,-9999,-9999,0,9,14.5,29.67,1004.7,-9999,-9999,88.2,31.2,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,84,28.9,63,17.2,49,0,0,-9999,-9999,0,10,16.1,29.67,1004.7,-9999,-9999,84.9,29.4,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,82,27.8,60.1,15.6,47,4.6,7.4,-9999,-9999,0,10,16.1,29.71,1006.1,-9999,-9999,82.4,28,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,82,27.8,57.9,14.4,44,3.5,5.6,-9999,-9999,0,10,16.1,29.73,1006.8,-9999,-9999,82,27.8,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,79,26.1,59,15,50,0,0,-9999,-9999,0,10,16.1,29.75,1007.4,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,78.1,25.6,62.1,16.7,58,5.8,9.3,-9999,-9999,250,10,16.1,29.76,1007.6,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,79,26.1,64,17.8,60,4.6,7.4,-9999,-9999,290,8,12.9,29.76,1007.6,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,81,27.2,64,17.8,56,0,0,-9999,-9999,0,8,12.9,29.75,1007.5,-9999,-9999,82.5,28,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,82.9,28.3,61,16.1,47,4.6,7.4,-9999,-9999,300,10,16.1,29.76,1007.6,-9999,-9999,83.3,28.5,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,87.1,30.6,55,12.8,33,6.9,11.1,-9999,-9999,0,10,16.1,29.76,1007.7,-9999,-9999,85.3,29.6,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,90,32.2,54,12.2,29,4.6,7.4,-9999,-9999,0,10,16.1,29.75,1007.4,-9999,-9999,87.7,30.9,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,91,32.8,55,12.8,29,8.1,13,-9999,-9999,300,10,16.1,29.74,1007.1,-9999,-9999,88.9,31.6,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,93,33.9,55,12.8,28,3.5,5.6,-9999,-9999,0,10,16.1,29.73,1006.7,-9999,-9999,91.1,32.8,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,91.9,33.3,55,12.8,29,8.1,13,-9999,-9999,270,10,16.1,29.72,1006.3,-9999,-9999,90,32.2,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,91,32.8,60.1,15.6,35,5.8,9.3,-9999,-9999,0,10,16.1,29.72,1006.3,-9999,-9999,90.5,32.5,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,90,32.2,54,12.2,29,9.2,14.8,-9999,-9999,290,10,16.1,29.72,1006.4,-9999,-9999,87.7,30.9,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,88,31.1,57,13.9,35,6.9,11.1,-9999,-9999,260,10,16.1,29.73,1006.7,-9999,-9999,86.7,30.4,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,87.1,30.6,57.9,14.4,37,4.6,7.4,-9999,-9999,270,10,16.1,29.74,1006.9,-9999,-9999,86.1,30,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,84.9,29.4,59,15,41,0,0,-9999,-9999,0,10,16.1,29.75,1007.2,-9999,-9999,84.4,29.1,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,82.9,28.3,61,16.1,47,3.5,5.6,-9999,-9999,0,10,16.1,29.76,1007.8,-9999,-9999,83.3,28.5,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,82.9,28.3,63,17.2,51,4.6,7.4,-9999,-9999,270,10,16.1,29.78,1008.4,-9999,-9999,84,28.9,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,82,27.8,64,17.8,54,3.5,5.6,-9999,-9999,0,10,16.1,29.78,1008.5,-9999,-9999,83.4,28.6,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,81,27.2,64,17.8,56,6.9,11.1,-9999,-9999,280,10,16.1,29.79,1008.6,-9999,-9999,82.5,28,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,79,26.1,63,17.2,58,8.1,13,-9999,-9999,280,10,16.1,29.79,1008.6,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,78.1,25.6,63,17.2,60,3.5,5.6,-9999,-9999,270,10,16.1,29.79,1008.8,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,77,25,63,17.2,62,3.5,5.6,-9999,-9999,0,10,16.1,29.79,1008.7,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,77,25,62.1,16.7,60,4.6,7.4,-9999,-9999,280,10,16.1,29.8,1008.9,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,77,25,61,16.1,58,3.5,5.6,-9999,-9999,270,10,16.1,29.8,1009.1,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,75,23.9,61,16.1,62,0,0,-9999,-9999,0,9,14.5,29.81,1009.4,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,75.9,24.4,62.1,16.7,62,0,0,-9999,-9999,0,9,14.5,29.83,1009.9,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,78.1,25.6,62.1,16.7,58,4.6,7.4,-9999,-9999,250,9,14.5,29.84,1010.5,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,81,27.2,63,17.2,54,5.8,9.3,-9999,-9999,260,9,14.5,29.84,1010.3,-9999,-9999,82.2,27.9,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,82,27.8,64,17.8,54,5.8,9.3,-9999,-9999,0,9,14.5,29.83,1010.2,-9999,-9999,83.4,28.6,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,86,30,66,18.9,51,4.6,7.4,-9999,-9999,260,9,14.5,29.83,1010.1,-9999,-9999,88.2,31.2,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,89.1,31.7,64,17.8,43,4.6,7.4,-9999,-9999,0,9,14.5,29.83,1010,-9999,-9999,90.3,32.4,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,93,33.9,64,17.8,38,-9999,-9999,-9999,-9999,0,10,16.1,29.82,1009.6,-9999,-9999,94.6,34.8,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,91.9,33.3,64,17.8,39,6.9,11.1,-9999,-9999,0,10,16.1,29.8,1009,-9999,-9999,93.3,34,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,93,33.9,64.9,18.3,39,6.9,11.1,-9999,-9999,240,10,16.1,29.77,1008.1,-9999,-9999,95,35,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,93,33.9,63,17.2,37,5.8,9.3,-9999,-9999,0,10,16.1,29.76,1007.8,-9999,-9999,94.2,34.5,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,91.9,33.3,64,17.8,39,6.9,11.1,19.6,31.5,290,9,14.5,29.77,1007.9,-9999,-9999,93.3,34,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,87.1,30.6,62.1,16.7,43,8.1,13,20.7,33.3,320,10,16.1,29.77,1008,-9999,-9999,87.5,30.8,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,86,30,62.1,16.7,44,8.1,13,-9999,-9999,290,10,16.1,29.76,1007.7,-9999,-9999,86.3,30.2,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,86,30,62.1,16.7,44,0,0,-9999,-9999,0,10,16.1,29.78,1008.2,-9999,-9999,86.3,30.2,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,84.9,29.4,55.9,13.3,37,4.6,7.4,-9999,-9999,0,10,16.1,29.81,1009.3,-9999,-9999,83.7,28.7,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,82.9,28.3,55.9,13.3,39,5.8,9.3,-9999,-9999,300,10,16.1,29.85,1010.6,-9999,-9999,82.1,27.9,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,82,27.8,55,12.8,39,4.6,7.4,-9999,-9999,0,10,16.1,29.86,1011,-9999,-9999,81.4,27.4,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,80.1,26.7,54,12.2,40,3.5,5.6,-9999,-9999,0,10,16.1,29.86,1011.2,-9999,-9999,80,26.7,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,78.1,25.6,54,12.2,43,3.5,5.6,-9999,-9999,0,10,16.1,29.85,1010.8,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,77,25,53.1,11.7,43,0,0,-9999,-9999,0,10,16.1,29.87,1011.3,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,75,23.9,54,12.2,48,4.6,7.4,-9999,-9999,350,10,16.1,29.86,1011.1,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,53.1,11.7,49,0,0,-9999,-9999,0,10,16.1,29.86,1011,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,53.1,11.7,49,0,0,-9999,-9999,0,10,16.1,29.85,1010.8,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73.9,23.3,54,12.2,50,5.8,9.3,-9999,-9999,280,10,16.1,29.87,1011.5,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,55,12.8,53,3.5,5.6,-9999,-9999,290,10,16.1,29.89,1012,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73.9,23.3,55,12.8,52,3.5,5.6,-9999,-9999,0,10,16.1,29.91,1012.8,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,77,25,55.9,13.3,48,4.6,7.4,-9999,-9999,0,10,16.1,29.92,1013.1,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,79,26.1,55.9,13.3,45,0,0,-9999,-9999,0,10,16.1,29.91,1012.9,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,82,27.8,57,13.9,42,4.6,7.4,-9999,-9999,0,10,16.1,29.91,1012.8,-9999,-9999,81.7,27.6,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,84,28.9,55.9,13.3,38,9.2,14.8,-9999,-9999,350,10,16.1,29.91,1012.6,-9999,-9999,83,28.3,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,84.9,29.4,53.1,11.7,33,6.9,11.1,-9999,-9999,0,10,16.1,29.9,1012.3,-9999,-9999,83.2,28.4,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,88,31.1,53.1,11.7,30,8.1,13,-9999,-9999,360,10,16.1,29.89,1012.1,-9999,-9999,85.7,29.8,-9999,-9999,Scattered Clouds,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,84,28.9,55,12.8,37,3.5,5.6,-9999,-9999,0,10,16.1,29.91,1012.8,-9999,-9999,82.9,28.3,-9999,-9999,Unknown,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,84.9,29.4,52,11.1,32,6.9,11.1,-9999,-9999,0,10,16.1,29.91,1012.8,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,84.9,29.4,53.1,11.7,33,8.1,13,-9999,-9999,300,10,16.1,29.91,1012.8,-9999,-9999,83.2,28.4,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,84.9,29.4,53.1,11.7,33,3.5,5.6,-9999,-9999,0,10,16.1,29.91,1012.8,-9999,-9999,83.2,28.4,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,84,28.9,52,11.1,33,5.8,9.3,-9999,-9999,0,10,16.1,29.91,1012.8,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,82.9,28.3,50,10,32,5.8,9.3,-9999,-9999,0,10,16.1,29.92,1013.1,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,82,27.8,51.1,10.6,34,5.8,9.3,-9999,-9999,0,10,16.1,29.94,1013.8,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
